article_id,title,source,publish_time,url,data_quality,decision,relevance_score,priority_score,importance_score,confidence,category,relation_level,relation_paths,heat_score,heat_tier,heat_basis,heat_confidence,article_metrics,core_summary,reason,matched_terms,excluded_terms,action_items,analysis_mode
537,ChatGPT再更新，AI来到超级应用前夜,投资界,2026-07-15T15:30:00+08:00,https://news.pedaily.cn/202607/566351.shtml,full_text,relevant,85,68,68,high,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 74.6, ""matched_terms"": [""AI"", ""AI编程"", ""OpenAI"", ""云服务"", ""人工智能"", ""大模型"", ""智能体""]}, {""id"": ""market_opportunity"", ""label"": ""商业模式与市场机会"", ""relation_level"": ""contextual"", ""opc_impact"": ""帮助一人公司识别可由个人切入的新需求、商业模式和细分市场"", ""score"": 22.0, ""matched_terms"": [""商业模式"", ""平台经济""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}]",29,low,estimated,low,{},"ChatGPT再更新，AI来到超级应用前夜,美国时间7月9日，GPT-5.6系列全量上线，更便宜、体验更好。Codex并入ChatGPT，使其成超级应用雏形，标志AI商业模式重塑，平台经济时代或已开启。",OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、AI编程、OpenAI、云服务、人工智能、大模型、智能体）；商业模式与市场机会：帮助一人公司识别可由个人切入的新需求、商业模式和细分市场（命中 商业模式、平台经济）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）,"[""AI"", ""AI编程"", ""OpenAI"", ""云服务"", ""人工智能"", ""创业"", ""创业者"", ""商业模式"", ""大模型"", ""平台经济"", ""智能体""]",[],[],rules
529,17部播放量破亿，「种地DNA」在AI短剧里复活了,投资界,2026-07-15T17:06:00+08:00,https://news.pedaily.cn/202607/566360.shtml,full_text,relevant,85,68,68,high,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 33.6, ""matched_terms"": [""AI""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}]",29,low,estimated,low,{},"17部播放量破亿，「种地DNA」在AI短剧里复活了,AI短剧《发配边关，罪妻开荒养出战神》走红，播放量超40亿，带火“种田流”。其反套路内容与高效制作受青睐，该题材因多种优势成热门。",OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）,"[""AI"", ""创业""]",[],[],rules
527,二代豆包手机和苹果AI手机都来了，7款大模型获备案,投资界,2026-07-15T17:31:00+08:00,https://news.pedaily.cn/202607/566362.shtml,full_text,relevant,85,68,68,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 94.6, ""matched_terms"": [""AI"", ""OpenAI"", ""人工智能"", ""大模型"", ""智能体""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}]",29,low,estimated,low,{},"二代豆包手机和苹果AI手机都来了，7款大模型获备案,7月15日凤凰网科技获悉第二代豆包手机即将亮相，已从工程样机走向量产，区别于初代，新机有望走向“原生智能体”，各方正争夺AI时代物理入口。",OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、OpenAI、人工智能、大模型、智能体）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）,"[""AI"", ""OpenAI"", ""人工智能"", ""创业"", ""大模型"", ""智能体""]",[],[],rules
522,从OpenAI「叛逃」的5个人，撑起了一家千亿AI公司,投资界,2026-07-15T23:16:00+08:00,https://news.pedaily.cn/202607/566371.shtml,full_text,relevant,85,68,73,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 70.0, ""matched_terms"": [""AI"", ""OpenAI"", ""大模型""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",29,low,estimated,low,{},"从OpenAI「叛逃」的5个人，撑起了一家千亿AI公司,既是信仰，也是资产；既是刹车，也是油门。只是那些以安全为名的“疯狂研究”，最后到底会成为人类的福报，还是人类的灾难，恐怕无人知晓。",OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、OpenAI、大模型）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）,"[""AI"", ""OpenAI"", ""创业"", ""大模型"", ""政策""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
519,OpenAI靠挖墙角偷走了苹果一堆机密,投资界,2026-07-16T08:24:00+08:00,https://news.pedaily.cn/202607/566373.shtml,full_text,relevant,85,68,73,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 58.0, ""matched_terms"": [""AI"", ""OpenAI"", ""大模型""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}]",29,low,estimated,low,{},"OpenAI靠挖墙角偷走了苹果一堆机密,苹果和OpenAI这场官司，不仅是一场商业机密的纠纷，藏在这背后的，其实是下一代计算平台的入口。谁能先做出真正的AI原生设备，谁就有机会定义下一个时代。",OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、OpenAI、大模型）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）,"[""AI"", ""OpenAI"", ""创业"", ""大模型""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
518,AI制药正在复刻大模型领域的竞争格局,投资界,2026-07-16T08:26:00+08:00,https://news.pedaily.cn/202607/566374.shtml,full_text,relevant,85,68,73,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 70.0, ""matched_terms"": [""AI"", ""OpenAI"", ""大模型""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}, {""id"": ""market_opportunity"", ""label"": ""商业模式与市场机会"", ""relation_level"": ""contextual"", ""opc_impact"": ""帮助一人公司识别可由个人切入的新需求、商业模式和细分市场"", ""score"": 5.0, ""matched_terms"": [""商业模式""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",29,low,estimated,low,{},"AI制药正在复刻大模型领域的竞争格局,AI制药的镀金时代才刚刚开始。金子铺在船身上，能不能浮起来，看的是压舱的货，不是刷在表面的漆。",OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、OpenAI、大模型）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；商业模式与市场机会：帮助一人公司识别可由个人切入的新需求、商业模式和细分市场（命中 商业模式）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）,"[""AI"", ""OpenAI"", ""创业"", ""商业模式"", ""大模型"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
516,首发| 90后教授用AI造火箭，临界航天天使轮火了,投资界,2026-07-16T09:19:00+08:00,https://news.pedaily.cn/202607/566378.shtml,full_text,relevant,85,68,73,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 45.6, ""matched_terms"": [""AI"", ""智能体"", ""自动化""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.6, ""matched_terms"": [""融资""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}]",29,low,estimated,low,{},"首发|90后教授用AI造火箭，临界航天天使轮火了,临界航天（北京）智能科技有限公司成立半年即完成2亿元天使轮融资，由多家一线VC联合出资，其AI驱动的航天制造变革已拉开大幕",OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、智能体、自动化）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）,"[""AI"", ""创业"", ""智能体"", ""自动化"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
509,人在Meta，休个病假/产假转身被AI裁了？,投资界,2026-07-16 09:30,https://news.pedaily.cn/202607/566384.shtml,full_text,relevant,85,68,73,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 33.6, ""matched_terms"": [""AI""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}]",29,low,estimated,low,{},"人在Meta，休个病假/产假转身被AI裁了？,这可能是美国第一起「AI裁员歧视」案：因在裁员过程中涉嫌不当使用AI，26名员工正在集体起诉Meta。",OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）,"[""AI"", ""创业""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
591,中信百信银行智能体平台,中国经济网,2026年07月13日 15:29,http://city.ce.cn/fw/202607/t20260713_3084801.shtml,full_text,relevant,85,68,73,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 50.6, ""matched_terms"": [""AI"", ""大模型"", ""智能体"", ""自动化""]}]",27,low,estimated,low,{},从“会回答”走向“会执行”，中信百信银行Orange智能体平台构建企业级安全底座,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、大模型、智能体、自动化）,"[""AI"", ""大模型"", ""智能体"", ""自动化""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
308,07-15 08:13黄一灵优刻得：坚守“中立”定位 持续建设AI时代的Token工厂优刻得：坚守“中立”定位 持续建设AI时代的Token工厂在AI（人工智能）大模型重塑千行百业的当下，算力正成为数字经济时代最核心的生产力。作为第三方中立云计算服务商，优刻得正以乌兰察布智算中心为战略支点，将草原的绿电转化为源源不断的AI算力。,中国证券报,2026-07-15 08:13,https://www.cs.com.cn/ssgs/01/2026/07/15/detail_2026071510024465.html,full_text,relevant,85,68,68,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 82.2, ""matched_terms"": [""AI"", ""云服务"", ""人工智能"", ""大模型""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 5.0, ""matched_terms"": [""出海""]}]",27,low,estimated,low,{},"中证新闻中心致力于为用户提供实时专业财经证券资讯,事件报导,国际国内新闻要点，覆盖宏观经济,金融市场,商业动态,上市公司,投资理财等全方位信息；",OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、云服务、人工智能、大模型）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）,"[""AI"", ""云服务"", ""人工智能"", ""出海"", ""大模型""]",[],[],rules
300,为什么说AI时代人最稀缺的是品味？丨霞光FM,21世纪经济报道,2026-07-15 13:07,https://m.21jingji.com/article/20260715/herald/126e2b87e0bdecea30dc40afacaa6b99.html,full_text,relevant,85,68,68,high,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 26.4, ""matched_terms"": [""AI""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 13.0, ""matched_terms"": [""自媒体"", ""营销""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 6.0, ""matched_terms"": [""知识产权""]}]",27,low,estimated,low,{},作者｜洋紫编辑｜李小天在输入框出现之前，人类和计算机交互使用的是“命令行界面（CLI）”，屏幕是一个巨大的文本流，人类在光标闪烁处输入字符，敲击回车，这继承了传统打字机（Teletypewriter）...,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 自媒体、营销）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 知识产权）,"[""AI"", ""知识产权"", ""自媒体"", ""营销""]",[],[],rules
234,上半年外贸首破25万亿元：AI、机器人成出口新引擎,搜狐财经,2026年7月16日,https://www.sohu.com/a/1050262531_115571?scm=10001.611_14-200000.0.0-0-0-0-0.,full_text,relevant,85,68,73,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 33.4, ""matched_terms"": [""AI"", ""人工智能""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 5.0, ""matched_terms"": [""出海""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 2.0, ""matched_terms"": [""货币政策""]}]",27,low,estimated,low,{},上半年，中国进口10.74万亿元，历史同期首次突破10万亿元，增长22.1%，增速高于出口8.7个百分点，对外贸增长的贡献也大于出口，促进了贸易平衡发展。对于进口增长的原因，王军表示，中国是世界制造业第一…,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 货币政策）,"[""AI"", ""人工智能"", ""出海"", ""政策"", ""货币政策""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
154,中关村路演直击：当舞蹈研究生、中学生涌入AI赛道，代码不再是入场券，读懂真实需求才是创业分水岭,每经网,2026-07-12 16:25:43,https://www.nbd.com.cn/articles/2026-07-12/4468445.html,full_text,relevant,85,67,72,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 64.0, ""matched_terms"": [""AI"", ""AIGC"", ""人工智能"", ""智能体""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 32.2, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 13.0, ""matched_terms"": [""新规"", ""注册公司""]}, {""id"": ""market_opportunity"", ""label"": ""商业模式与市场机会"", ""relation_level"": ""contextual"", ""opc_impact"": ""帮助一人公司识别可由个人切入的新需求、商业模式和细分市场"", ""score"": 5.0, ""matched_terms"": [""商业模式""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",26,low,article_metrics,high,"{""likes"": 8}",北京中关村学院报告厅，19支AI（人工智能）创业团队轮番登台。台下，坐着武岳峰科创、中金资本、璞跃中国等投资机构的代表和产业嘉宾。台上，第一个上场进行项目介绍的是北京少年AI学院、人大附中学生谢沐羲，“我们是灵动书童团队，成员都是中学...,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、AIGC、人工智能、智能体）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 新规、注册公司）；商业模式与市场机会：帮助一人公司识别可由个人切入的新需求、商业模式和细分市场（命中 商业模式）,"[""AI"", ""AIGC"", ""人工智能"", ""创业"", ""创业者"", ""商业模式"", ""新规"", ""智能体"", ""注册公司"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
507,推荐外资机构把脉A股：AI景气度仍向好，市场正进入结构性分化新阶段,澎湃新闻,2026-07-16 08:03,https://www.thepaper.cn/newsDetail_forward_33586841,full_text,relevant,85,67,72,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 40.6, ""matched_terms"": [""AI"", ""人工智能""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 2.0, ""matched_terms"": [""利率""]}]",25,low,estimated,low,{},近期，A股市场呈现震荡态势，科技板块整体承压，AI产业链内部出现剧烈分化。在全球科技股联动性增强的背景下，多家外资机构指出，尽管短期波动加剧，但普遍对A股的中,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 利率）,"[""AI"", ""人工智能"", ""利率"", ""政策""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
506,推荐WAIC前夕看全球AI治理变局：拒绝“富国游戏”，规则之争加快,澎湃新闻,2026-07-16 07:18,https://www.thepaper.cn/newsDetail_forward_33590679,full_text,relevant,85,67,72,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 48.8, ""matched_terms"": [""AI"", ""OpenAI"", ""人工智能""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",25,low,estimated,low,{},本周，全球近200名经济学家和科技领袖共同签署一份名为《我们必须立即行动》的声明，指出“人工智能在未来10年可能会变得更加强大”，并补充说，这项技术“可能会带来,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、OpenAI、人工智能）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）,"[""AI"", ""OpenAI"", ""人工智能"", ""政策""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
505,推荐02:17大方之谈丨对话周伯文：一个AI科学家的世界观,澎湃新闻,2026-07-16 08:04,https://www.thepaper.cn/newsDetail_forward_33592914,full_text,relevant,85,67,67,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 35.8, ""matched_terms"": [""AI"", ""人工智能""]}]",25,low,estimated,low,{},《大方之谈》对话上海人工智能实验室主任、首席科学家周伯文。技术之外，周伯文更关心人的使命感、好奇心和批判性。这不仅是一场关于人工智能的对话，更是一场关于未来人类的思考。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）,"[""AI"", ""人工智能""]",[],[],rules
501,经纬度：在上海，WAIC见证人工智能改变未来,澎湃新闻,2026-07-16 07:10,https://www.thepaper.cn/newsDetail_forward_33583299,full_text,relevant,85,67,72,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 68.6, ""matched_terms"": [""AI"", ""人工智能"", ""大模型"", ""智能体""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""初创""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",25,low,estimated,low,{},盛夏的黄浦江畔，智能浪潮奔涌激荡。一场全球盛会，即将在此拉开帷幕。2026世界人工智能大会（WAIC）暨人工智能全球治理高级别会议将于7月17日至20日在上海,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能、大模型、智能体）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 初创）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）,"[""AI"", ""人工智能"", ""初创"", ""大模型"", ""政策"", ""智能体""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
363,当大模型公司开始造手机,创业邦,2026-07-15,https://www.cyzone.cn/article/839896.html,full_text,relevant,85,67,67,high,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 42.0, ""matched_terms"": [""AI"", ""人工智能"", ""大模型"", ""智能体""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 5.0, ""matched_terms"": [""利率"", ""融资""]}]",25,low,estimated,low,{},从幕后，走到台前。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能、大模型、智能体）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 利率、融资）,"[""AI"", ""人工智能"", ""创业"", ""利率"", ""大模型"", ""智能体"", ""融资""]",[],[],rules
337,离谱到家！一张AI假图，拿下了摄影比赛一等奖,创业邦,2026-07-15,https://www.cyzone.cn/article/839937.html,full_text,relevant,85,67,67,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 26.4, ""matched_terms"": [""AI""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}]",25,low,estimated,low,{},真假边界正在消失。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）,"[""AI"", ""创业""]",[],[],rules
