article_id,title,source,publish_time,url,data_quality,decision,relevance_score,priority_score,importance_score,confidence,category,relation_level,relation_paths,heat_score,heat_tier,heat_basis,heat_confidence,article_metrics,core_summary,reason,matched_terms,excluded_terms,action_items,analysis_mode
649,国行苹果AI功能完成备案,i黑马,2026-07-16T09:37:05.770724,https://www.iheima.com/article-399620.html,full_text,relevant,85,62,62,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 48.4, ""matched_terms"": [""AI"", ""人工智能"", ""大模型"", ""智能体""]}]",8,unknown,estimated,low,{},7月15日，网信中国公众号发布7款提供手机端侧生成式人工智能服务已备案信息的公告，其中苹果技术开发（上海）有限公司的“Apple智能”大模型已于2026年7月8日备案，适用场景为苹果手机，这意味着国行版苹果手机的AI功能有望加速上线。对此，阿里巴巴方面回应称，阿里千问将作为AI能力集成至Apple智能，为iOS、iPadOS、macOS和visionOS的中国用户带来智能体验。用户无需在应用间切换，即可在Apple设备上直接体验千问的文本与图像理解、内容生成等能力。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能、大模型、智能体）,"[""AI"", ""人工智能"", ""大模型"", ""智能体""]",[],[],rules
648,百度为苹果智能提供AI搜索功能,i黑马,2026-07-16T09:37:05.770724,https://www.iheima.com/article-399621.html,full_text,relevant,85,62,62,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 39.4, ""matched_terms"": [""AI"", ""AI搜索"", ""人工智能""]}]",8,unknown,estimated,low,{},据知情人士透露，苹果与百度将合作，为中国iPhone用户开发人工智能功能。百度重点开发一种基于人工智能的搜索功能，作为“苹果智能”功能套件的一部分，能够处理图像和文本，并升级为中国版的 Siri语音助手。网信办发布7款手机端侧生成式人工智能服务备案信息，Apple智能在列。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、AI搜索、人工智能）,"[""AI"", ""AI搜索"", ""人工智能""]",[],[],rules
647,WAIC世界人工智能大会倒计时1天,i黑马,2026-07-16T09:37:05.769715,https://www.iheima.com/article-399622.html,full_text,relevant,85,62,62,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 38.2, ""matched_terms"": [""AI"", ""人工智能""]}]",8,unknown,estimated,low,{},9位图灵奖、诺贝尔奖得主确认到场，强化学习之父理查德·萨顿将做主旨演讲，深度学习三巨头之一约书亚·本吉奥解读联合国AI治理框架，2025图灵奖得主吉勒斯·布拉萨德、2025诺贝尔化学奖得主奥马尔·M·亚吉，硅谷知名思想家凯文·凯利也受邀参会。国内重磅嘉宾有姚期智、朱松纯、俞勇、李开复、郭毅可、理查德·萨顿，分专场逐一拆解AI数学极限、自主进化、认知架构、人机共生等底层核心命题。i黑马还了解到，本次大会展览总面积突破10万平方米，四大展馆全面开放，1100余家中外领先企业将带来超4000款前沿科技展品，更有300余款AI产品全球首发。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）,"[""AI"", ""人工智能""]",[],[],rules
646,OpenAI回应苹果商业秘密诉讼：诉讼没有事实依据,i黑马,2026-07-16T09:37:05.769715,https://www.iheima.com/article-399623.html,full_text,relevant,85,62,62,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 35.4, ""matched_terms"": [""AI"", ""OpenAI""]}]",8,unknown,estimated,low,{},OpenAI当地时间7月14日表示，没有任何证据表明苹果公司的商业秘密诉讼具有事实依据。OpenAI称，公司严肃对待相关指控，但相信公平竞争和人才自由流动，并将继续专注于开发自主创新技术。苹果上周起诉OpenAI，指控其硬件团队通过招募前苹果员工获取涉及AI硬件设备的商业秘密，并称部分员工在离职前非法获取内部工程资料，用于支持OpenAI新一代AI硬件研发。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、OpenAI）,"[""AI"", ""OpenAI""]",[],[],rules
645,阿里巴巴发布实时语音交互对话模型Qwen-Audio-3.0-Realtime,i黑马,2026-07-16 08:45,https://www.iheima.com/article-399624.html,full_text,review,49,43,43,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 7.0, ""matched_terms"": [""大模型""]}]",30,low,estimated,low,{},据千问大模型消息，阿里巴巴发布实时语音交互对话模型Qwen-Audio-3.0-Realtime，在智商、Agent工具调用、共情对话和双工交互流畅度四条主线上同步升级。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 大模型）,"[""大模型""]",[],[],rules
644,小米开源380亿参数模型Xiaomi-Robotics-U0,i黑马,2026-07-16 08:46,https://www.iheima.com/article-399625.html,full_text,irrelevant,0,8,8,high,news,none,[],28,low,estimated,low,{},据悉，小米正式发布Xiaomi-Robotics-U0——一个拥有380亿参数的多模态自回归具身生成基础模型。据介绍，它既能在保持几何一致性的前提下，对已有数据做增强——换物体、换光照、换背景、加干扰，无需重新采集；也能从零生成全新场景，覆盖危险、极端、长尾等真机难以触达的环境。,没有找到可解释的 OPC 经营或发展关联路径,[],[],[],rules
643,元宝接入京东购物小程序,i黑马,2026-07-16 08:47,https://www.iheima.com/article-399626.html,full_text,relevant,57,48,48,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 6.0, ""matched_terms"": [""电商""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 4.0, ""matched_terms"": [""社保""]}]",28,low,estimated,low,{},7月15日，腾讯宣布元宝与京东AI Agent完成小程序生态打通。京东AI Agent是首个接入元宝的电商垂域合作伙伴，基于双方生态打通，元宝能够为用户提供更加及时、准确的信息反馈，而京东依托其供应链与电商服务体系，为用户提供商品推荐、履约及售后等服务。目前，元宝已接入微信、腾讯新闻、ima等数十款腾讯产品，并打通了社保、医保、公积金等多个政务民生类小程序，用户在咨询办事指南时可直接跳转办理，实现“问完即办”。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 电商）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 社保）,"[""AI"", ""电商"", ""社保""]",[],[],rules
642,Anthropic、黑石集团等联合推出企业AI服务公司Ode,i黑马,2026-07-16T09:37:05.767470,https://www.iheima.com/article-399627.html,full_text,relevant,85,62,62,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 26.4, ""matched_terms"": [""AI""]}]",8,unknown,estimated,low,{},7月15日，Anthropic、黑石集团与Hellman&Friedman联合推出今年早些时候公布的企业AI服务公司Ode with Anthropic（简称“Ode”），现以正式名称和品牌亮相。Ode公司由Chris Taylor担任首席执行官，Eddie Siegel担任首席技术官。除创始合伙人外，投资者联盟还包括高盛、General Atlantic、Leonard Green&Partners、阿波罗全球管理公司、新加坡政府投资公司（GIC）和红杉资本。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）,"[""AI""]",[],[],rules
641,恒大歌舞团申请破产清算,i黑马,2026-07-16 08:48,https://www.iheima.com/article-399628.html,full_text,irrelevant,0,8,8,high,news,none,[],28,low,estimated,low,{},广州恒大民族歌舞团有限公司：近日，关于恒大歌舞团宣布破产的消息引发关注。这份编号为（2026）粤01破申449号的民事裁定书显示：2026年6月22日，广州恒大民族歌舞团有限公司以其不能清偿到期债务，并且资产不足以清偿全部债务为由，向广州中院申请破产清算。该公司提交的资产负债表显示，截至2026年3月31日，广州恒大民族歌舞团有限公司资产总计仅约3.55万元，负债合计约1.85亿元，所有者权益合计约-1.85亿元，已经资不抵债。,没有找到可解释的 OPC 经营或发展关联路径,[],[],[],rules
640,长鑫科技中一签只需4330元！董事长朱一明最新发声,i黑马,2026-07-16 08:52,https://www.iheima.com/article-399629.html,full_text,irrelevant,0,9,9,high,news,none,[],30,low,estimated,low,{},7月16日，国产DRAM龙头长鑫科技将开启新股网上及网下申购。7月15日，朱一明在长鑫科技IPO网上路演现场发声，“每一次技术突破的背后，都凝聚着无数长鑫人的坚守与付出，也见证着中国存储产业不断向前迈进的坚定步伐。”朱一明表示，希望通过本次募集资金投资项目，进一步提升公司技术研发能力和产业化水平，增强对市场需求的保障能力；,没有找到可解释的 OPC 经营或发展关联路径,[],[],[],rules
639,西北大学撤销贾浅浅副教授职称并解除聘用关系,中国经济网,2026-07-15 11:13,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260715_3088300.shtml,full_text,irrelevant,0,8,13,high,policy,none,[],27,low,estimated,low,{},西北大学撤销贾浅浅副教授职称并解除聘用关系,没有找到可解释的 OPC 经营或发展关联路径,[],[],[],rules
638,我国科研人员提出大豆自给率提升新路径,中国经济网,2026-07-15 18:30,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260715_3088733.shtml,full_text,irrelevant,0,9,9,high,news,none,[],31,low,estimated,low,{},我国科研人员提出大豆自给率提升新路径,没有找到可解释的 OPC 经营或发展关联路径,[],[],[],rules
637,广电总局：电视剧创作要挺进稀缺题材领域,中国经济网,2026-07-15 15:13,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260715_3088531.shtml,full_text,irrelevant,43,39,39,high,case_study,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 4.0, ""matched_terms"": [""流量""]}]",31,low,estimated,low,{},广电总局：电视剧创作要挺进稀缺题材领域,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 流量）,"[""流量""]",[],[],rules
636,国家卫健委:美容院、养生馆等不得开展干细胞治疗,中国经济网,2026-07-15 18:21,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260715_3088732.shtml,full_text,review,47,42,47,medium,policy,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 6.0, ""matched_terms"": [""营销""]}]",31,low,estimated,low,{},国家卫健委：美容院、养生馆等不得开展干细胞治疗,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 营销）,"[""营销""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
635,外交部：APEC“中国年”下半场同样精彩,中国经济网,2026-07-15 19:44,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260715_3088745.shtml,full_text,relevant,61,52,52,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.0, ""matched_terms"": [""AI"", ""人工智能""]}]",31,low,estimated,low,{},外交部：APEC“中国年”下半场同样精彩,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）,"[""AI"", ""人工智能""]",[],[],rules
634,从1.1%至0.9%！能源冲击削弱欧元区增长前景,中国经济网,2026-07-16 06:14,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260716_3088811.shtml,full_text,relevant,59,51,56,high,policy,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 7.0, ""matched_terms"": [""利率"", ""融资"", ""货币政策""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""中小企业""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",31,low,estimated,low,{},能源冲击削弱欧元区增长前景,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 利率、融资、货币政策）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 中小企业）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）,"[""中小企业"", ""利率"", ""政策"", ""融资"", ""货币政策""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
633,"从""可选项""变成了""必选项"" 外资机构看好中国资产",中国经济网,2026-07-16 06:23,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260716_3088839.shtml,full_text,review,47,42,42,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 6.0, ""matched_terms"": [""AI""]}]",31,low,estimated,low,{},外资机构看好中国资产,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）,"[""AI""]",[],[],rules
632,多家头部券商预计中期业绩高增,中国经济网,2026-07-16 07:18,http://finance.ce.cn/stock/gsgdbd/202607/t20260716_3088988.shtml,full_text,irrelevant,46,41,46,high,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",31,low,estimated,low,{},多家头部券商预计中期业绩高增,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）,"[""政策"", ""融资""]",[],[],rules
631,超700家上市公司半年报预喜 机构紧盯“含金量”,中国经济网,2026-07-16 07:17,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260716_3088975.shtml,full_text,relevant,71,59,64,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.0, ""matched_terms"": [""AI"", ""人工智能""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 5.0, ""matched_terms"": [""出海""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",31,low,estimated,low,{},超700家上市公司半年报预喜 机构紧盯业绩“含金量”,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）,"[""AI"", ""人工智能"", ""出海"", ""政策""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
630,有关熊猫债、隔夜逆回购等热点 央行最新回应,中国经济网,2026-07-16 08:00,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260716_3089676.shtml,full_text,relevant,69,58,63,high,policy,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 12.0, ""matched_terms"": [""中小企业"", ""初创""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 10.0, ""matched_terms"": [""信贷"", ""利率"", ""融资"", ""货币政策""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",33,low,estimated,low,{},有关熊猫债、隔夜逆回购等热点问题，央行最新回应,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 中小企业、初创）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 信贷、利率、融资、货币政策）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）,"[""中小企业"", ""信贷"", ""初创"", ""利率"", ""政策"", ""融资"", ""货币政策""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
629,成本测算规则发布 汽车行业整治无序价格竞争,中国经济网,2026-07-16 07:48,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260716_3089113.shtml,full_text,irrelevant,0,10,15,high,policy,none,[],33,low,estimated,low,{},成本测算规则发布 汽车行业整治无序价格竞争,没有找到可解释的 OPC 经营或发展关联路径,[],[],[],rules
